"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","dataw...2."
1,2,1,20,2,1,0,1,9.84,11.365,41,15.0013,88
3,2,7,5,1,1,1,2,27.06,29.545,94,8.9981,51
4,1,11,11,1,0,0,1,18.86,22.725,40,27.9993,295
2,2,5,14,1,4,1,1,30.34,34.09,55,15.0013,252
4,1,10,1,1,2,1,2,16.4,20.455,87,7.0015,9
4,1,11,15,1,3,1,1,21.32,25,45,15.0013,151
2,1,6,16,1,6,0,2,32.8,36.365,46,12.998,394
4,2,11,23,1,4,1,2,13.12,15.91,61,11.0014,125
2,1,6,13,1,1,1,1,28.7,31.82,37,0,227
4,1,11,21,1,0,0,1,19.68,23.485,36,16.9979,95
4,1,11,21,1,1,1,2,22.14,25.76,77,15.0013,156
2,2,3,0,1,3,1,1,14.76,16.665,40,19.0012,30
1,2,1,20,1,6,0,1,8.2,9.85,44,16.9979,103
3,2,6,22,1,3,1,1,29.52,32.575,39,6.0032,297
1,2,2,3,1,5,1,1,17.22,21.21,82,8.9981,5
2,2,6,21,1,0,0,1,25.42,31.06,57,12.998,246
4,2,10,7,1,6,0,1,19.68,23.485,83,12.998,86
4,2,11,7,1,5,1,2,12.3,15.15,70,8.9981,357
3,2,9,21,1,3,1,1,20.5,24.24,59,11.0014,349
2,2,6,19,1,4,1,1,28.7,31.82,34,19.0012,602
3,1,6,23,1,2,1,1,28.7,32.575,70,19.0012,81
2,1,5,23,1,4,1,1,18.86,22.725,41,12.998,115
4,1,12,23,1,4,1,1,9.84,12.88,70,7.0015,61
3,1,8,18,1,2,1,1,29.52,32.575,34,12.998,519
3,1,7,19,1,5,1,1,36.9,42.425,42,15.0013,241
1,2,2,19,1,0,0,1,6.56,6.82,40,19.0012,80
1,1,12,4,1,6,0,1,15.58,19.695,71,15.0013,10
4,1,10,22,1,5,1,1,20.5,24.24,68,0,146
1,2,1,17,1,0,0,1,14.76,16.665,21,27.9993,234
2,1,4,2,1,4,1,1,17.22,21.21,54,0,7
3,2,8,23,1,3,1,1,27.06,31.06,57,0,157
1,2,3,19,1,4,1,1,19.68,23.485,41,22.0028,328
3,1,9,21,1,5,1,2,20.5,24.24,63,0,163
3,1,6,13,1,2,1,1,30.34,34.85,66,11.0014,207
1,1,3,16,1,4,1,1,10.66,15.15,23,0,71
3,1,8,10,1,5,1,1,30.34,34.09,55,8.9981,163
3,2,7,7,1,5,1,2,27.06,29.545,89,12.998,360
3,2,7,23,1,6,0,2,27.88,31.82,83,6.0032,211
4,2,11,12,1,0,0,1,16.4,20.455,62,19.0012,442
4,2,11,0,1,0,0,2,12.3,15.15,70,11.0014,129
1,1,12,5,1,0,0,1,8.2,11.365,75,7.0015,1
1,1,1,9,1,2,1,2,8.2,11.365,64,6.0032,144
2,2,5,14,1,3,1,1,25.42,30.305,69,6.0032,240
2,2,3,18,1,4,1,1,20.5,24.24,39,19.9995,681
4,1,10,13,1,5,1,1,19.68,23.485,48,22.0028,206
3,2,9,4,1,1,1,1,21.32,25,68,19.0012,5
1,2,12,10,1,5,1,2,10.66,12.12,56,16.9979,162
3,2,7,13,1,5,1,1,34.44,38.635,47,19.0012,314
4,2,10,1,1,0,0,2,20.5,24.24,72,19.0012,133
3,2,8,7,1,5,1,1,26.24,12.12,73,7.0015,379
4,1,12,23,1,2,1,3,18.86,22.725,100,11.0014,53
2,1,5,10,1,0,0,1,26.24,30.305,65,8.9981,305
3,2,8,10,1,1,1,2,26.24,30.305,69,6.0032,193
4,2,12,19,1,3,1,1,15.58,19.695,43,23.9994,414
4,2,11,18,1,2,1,1,10.66,11.365,81,23.9994,482
1,1,3,14,1,2,1,2,15.58,19.695,20,0,72
4,2,9,11,1,0,0,1,22.96,26.515,46,16.9979,570
1,2,2,8,1,6,0,1,9.84,14.395,87,0,90
2,2,5,23,1,4,1,1,22.14,25.76,49,8.9981,166
4,2,12,9,1,1,1,2,17.22,21.21,100,15.0013,284
2,1,5,16,1,2,1,1,29.52,33.335,54,31.0009,271
2,1,4,9,1,5,1,1,13.12,14.395,70,23.9994,173
4,1,11,14,1,6,0,1,20.5,24.24,36,19.9995,435
2,2,6,23,1,2,1,1,29.52,34.85,79,8.9981,125
2,2,4,14,1,3,1,2,25.42,31.06,46,12.998,258
2,2,3,20,1,5,1,1,16.4,20.455,62,11.0014,209
1,1,1,23,1,0,0,1,4.92,6.82,50,12.998,6
4,1,11,20,1,2,1,2,15.58,19.695,87,16.9979,184
4,1,12,18,1,6,0,1,10.66,12.88,38,15.0013,172
3,1,7,8,1,2,1,2,31.16,36.365,70,11.0014,412
3,1,9,4,1,6,0,1,23.78,27.275,94,6.0032,7
4,1,10,13,1,6,0,3,9.84,9.85,87,35.0008,30
1,1,12,1,1,3,1,1,13.12,15.91,76,11.0014,12
1,2,3,20,1,6,0,1,13.12,16.665,33,8.9981,121
3,2,8,16,1,3,1,3,30.34,34.09,55,15.0013,460
2,2,3,12,1,4,1,1,20.5,24.24,42,32.9975,292
3,1,8,23,1,4,1,1,25.42,28.79,83,6.0032,84
2,2,6,19,1,6,0,1,26.24,31.06,36,11.0014,554
4,1,11,11,1,1,1,2,22.14,25.76,60,19.0012,128
3,2,8,23,1,5,1,1,29.52,34.09,70,19.0012,192
3,2,8,1,1,5,1,2,26.24,30.305,73,0,42
2,1,5,13,1,4,1,1,22.14,25.76,30,39.0007,192
4,2,11,3,1,5,1,1,10.66,15.15,70,0,1
4,1,10,11,2,1,0,1,25.42,30.305,69,6.0032,322
2,1,4,4,1,1,1,2,21.32,25,100,0,5
3,2,8,3,1,3,1,1,28.7,33.335,84,0,7
4,1,10,6,1,5,1,1,14.76,17.425,71,11.0014,85
1,2,3,16,1,0,0,1,14.76,15.91,29,32.9975,299
1,2,1,17,1,4,1,2,14.76,17.425,34,12.998,412
4,1,10,23,1,1,1,2,14.76,17.425,76,12.998,52
3,1,9,8,1,4,1,3,25.42,27.275,94,8.9981,195
4,2,11,13,1,2,1,2,18.04,21.97,58,0,267
4,1,10,6,1,3,1,1,18.04,21.97,82,7.0015,117
4,2,11,14,1,0,0,1,24.6,31.06,33,11.0014,654
4,2,12,18,1,2,1,1,15.58,19.695,46,22.0028,525
3,2,9,13,1,6,0,1,33.62,38.635,52,35.0008,668
2,1,5,12,1,4,1,1,31.98,37.12,59,22.0028,194
2,2,5,3,1,1,1,1,20.5,24.24,77,12.998,5
2,2,5,16,1,3,1,1,26.24,30.305,65,11.0014,367
1,2,2,5,1,6,0,1,9.84,12.88,70,6.0032,1
3,1,9,18,1,2,1,2,22.14,25.76,88,26.0027,373
4,2,12,9,1,2,1,1,16.4,20.455,87,6.0032,326
1,2,1,16,1,2,1,1,17.22,21.21,38,23.9994,240
4,2,10,11,1,5,1,1,22.14,25.76,37,23.9994,313
3,1,6,21,1,0,0,2,28.7,32.575,54,7.0015,183
1,1,2,1,2,1,0,2,13.94,15.15,42,22.0028,13
1,1,1,17,1,2,1,2,9.02,11.365,82,12.998,125
4,2,10,14,1,3,1,1,24.6,31.06,40,11.0014,271
3,2,8,20,1,0,0,1,26.24,28.79,89,11.0014,211
4,2,10,15,1,5,1,1,29.52,32.575,39,16.9979,470
3,1,7,7,1,2,1,2,30.34,34.85,70,11.0014,315
2,2,3,22,1,2,1,1,14.76,17.425,37,8.9981,134
2,1,4,23,1,0,0,1,16.4,20.455,50,6.0032,31
3,2,7,6,1,2,1,1,29.52,34.09,66,7.0015,213
1,2,2,3,1,1,1,1,4.92,7.575,54,7.0015,1
4,1,10,9,1,1,1,2,18.04,21.97,82,11.0014,195
3,1,6,19,1,3,1,2,32.8,37.12,52,16.9979,342
4,1,11,3,1,3,1,2,18.86,22.725,94,7.0015,5
2,2,6,21,1,5,1,3,26.24,29.545,78,16.9979,85
1,1,1,21,1,2,1,1,9.02,13.635,64,0,48
2,1,5,4,1,2,1,3,22.14,25.76,94,16.9979,4
2,1,6,6,1,6,0,1,25.42,28.79,83,7.0015,27
3,2,9,18,1,4,1,1,29.52,34.09,70,16.9979,835
1,1,1,7,1,4,1,2,6.56,11.365,59,0,95
2,2,4,20,1,6,0,3,20.5,24.24,82,19.9995,39
3,1,8,16,1,3,1,1,35.26,37.12,26,19.9995,282
2,1,6,14,1,1,1,1,31.98,34.09,31,8.9981,145
2,2,6,14,1,6,0,1,26.24,31.06,38,19.9995,647
4,2,10,15,1,3,1,1,28.7,31.82,39,7.0015,308
3,2,7,23,1,4,1,1,32.8,37.88,55,11.0014,131
2,2,3,7,1,5,1,2,20.5,24.24,93,8.9981,346
4,2,10,10,1,0,0,2,17.22,21.21,67,12.998,185
3,2,7,1,1,0,0,2,24.6,27.275,88,11.0014,130
3,1,8,12,1,0,0,1,33.62,40.15,59,19.0012,374
3,1,6,14,1,2,1,1,31.16,35.605,62,15.0013,152
4,1,11,10,1,0,0,1,18.04,21.97,44,22.0028,241
4,2,9,7,1,0,0,1,18.04,21.97,77,0,57
2,1,6,3,1,5,1,1,22.14,25.76,49,15.0013,5
1,1,1,7,1,2,1,2,6.56,11.365,55,0,99
3,1,9,14,1,5,1,2,28.7,32.575,61,7.0015,283
2,1,6,9,1,4,1,1,34.44,39.395,49,0,168
3,1,6,22,1,1,1,1,27.88,31.82,69,0,145
2,1,4,8,1,4,1,2,16.4,20.455,50,32.9975,365
3,1,7,23,1,5,1,1,32.8,39.395,63,12.998,103
1,2,3,8,1,6,0,3,14.76,18.94,93,0,48
2,1,4,1,1,1,1,1,18.86,22.725,47,8.9981,19
4,1,12,0,1,5,1,1,9.84,14.395,65,0,34
2,2,6,6,1,6,0,1,22.14,25.76,68,12.998,47
3,2,8,23,1,4,1,1,27.06,31.06,74,0,156
2,2,6,2,1,2,1,2,24.6,28.79,78,8.9981,15
4,1,11,18,1,4,1,2,14.76,17.425,81,11.0014,273
1,1,2,19,1,0,0,1,16.4,20.455,54,8.9981,102
3,2,8,15,1,3,1,2,34.44,37.88,44,12.998,278
2,2,4,3,1,5,1,1,13.94,15.15,53,22.0028,8
1,1,2,12,1,3,1,2,7.38,9.09,40,15.0013,61
3,1,8,11,1,2,1,1,29.52,32.575,37,12.998,175
3,2,9,7,1,1,1,1,21.32,25,77,0,492
2,2,4,17,1,5,1,1,22.96,26.515,24,11.0014,738
1,2,12,8,1,5,1,2,9.84,12.12,60,8.9981,239
2,2,6,12,1,2,1,2,22.14,25.76,56,15.0013,247
3,1,8,10,1,3,1,1,28.7,31.82,45,7.0015,138
1,2,2,0,1,5,1,1,13.12,14.395,53,26.0027,38
4,1,9,10,1,2,1,3,26.24,28.03,94,11.0014,122
1,2,1,9,1,3,1,1,11.48,12.88,52,22.0028,202
1,2,2,5,1,3,1,1,9.84,12.88,70,6.0032,20
4,2,10,10,1,0,0,1,22.14,25.76,56,12.998,428
2,1,4,11,1,3,1,2,26.24,29.545,78,19.0012,156
2,2,4,15,1,2,1,1,20.5,24.24,23,27.9993,236
3,2,8,23,1,2,1,1,29.52,34.09,66,11.0014,167
4,1,11,16,1,0,0,1,18.86,22.725,55,15.0013,347
3,2,9,1,1,6,0,1,23.78,27.275,83,19.9995,124
2,2,5,11,1,2,1,1,31.16,35.605,62,19.9995,197
3,2,9,15,1,4,1,1,29.52,32.575,42,7.0015,352
3,2,7,15,1,0,0,1,32.8,36.365,43,8.9981,501
4,1,12,14,1,3,1,3,18.04,21.97,100,12.998,25
1,2,1,19,1,3,1,2,8.2,11.365,40,7.0015,184
4,1,10,16,1,2,1,1,22.96,26.515,37,12.998,285
2,1,6,12,1,0,0,2,30.34,34.09,55,6.0032,396
4,2,12,6,1,3,1,2,10.66,12.12,60,16.9979,128
3,2,8,6,1,3,1,1,26.24,29.545,78,7.0015,172
1,2,3,11,1,3,1,1,17.22,21.21,38,19.9995,161
2,1,6,22,1,1,1,1,27.06,31.06,61,6.0032,173
2,1,6,11,1,6,0,1,29.52,34.09,62,8.9981,404
2,1,4,6,1,4,1,2,26.24,29.545,78,31.0009,86
4,1,10,22,1,3,1,2,23.78,27.275,94,23.9994,107
4,1,9,0,1,5,1,2,25.42,27.275,94,6.0032,52
4,2,11,13,1,0,0,1,16.4,20.455,62,22.0028,447
3,2,7,23,1,6,0,1,34.44,40.91,56,11.0014,148
2,1,4,4,1,4,1,1,13.94,18.18,76,0,9
4,2,10,11,1,2,1,3,23.78,27.275,94,8.9981,99
3,1,8,15,1,6,0,1,32.8,36.365,43,12.998,390
4,2,12,2,1,2,1,1,17.22,21.21,88,6.0032,8
1,2,2,2,1,1,1,1,9.02,13.635,75,0,3
1,2,2,11,1,2,1,1,14.76,17.425,46,12.998,129
3,1,9,5,1,4,1,1,22.96,26.515,73,6.0032,23
4,1,11,14,1,5,1,1,13.94,16.665,31,8.9981,154
1,2,2,3,1,4,1,1,9.02,10.605,80,19.0012,4
1,1,2,16,1,4,1,2,22.96,26.515,35,19.9995,146
3,2,7,11,1,3,1,2,31.16,35.605,58,8.9981,229
4,2,10,7,1,2,1,2,18.04,21.97,77,7.0015,531
2,1,6,5,1,0,0,2,27.06,30.305,78,0,19
4,2,10,2,1,5,1,1,22.14,25.76,73,6.0032,11
4,1,12,15,1,0,0,1,17.22,21.21,62,12.998,296
3,2,8,15,1,4,1,1,31.98,37.12,62,31.0009,270
4,2,9,22,1,0,0,1,21.32,25,48,0,138
3,2,9,18,2,1,0,1,30.34,34.85,66,11.0014,482
2,1,4,19,1,4,1,1,18.86,22.725,28,19.0012,324
3,1,8,12,1,2,1,1,35.26,37.12,30,19.0012,157
2,2,4,20,1,0,0,1,22.96,26.515,32,6.0032,243
1,2,1,19,1,5,1,2,8.2,11.365,37,7.0015,192
3,1,7,23,1,3,1,1,30.34,33.335,45,6.0032,109
4,1,12,23,1,6,0,1,12.3,15.15,70,8.9981,85
3,2,8,3,1,4,1,1,25.42,28.79,83,6.0032,9
3,1,8,22,1,4,1,2,28.7,33.335,74,7.0015,135
2,1,5,5,1,5,1,2,20.5,24.24,88,12.998,25
1,2,1,12,1,6,0,2,8.2,10.605,80,11.0014,67
2,2,3,13,1,4,1,1,23.78,27.275,78,6.0032,298
3,2,8,10,1,4,1,1,30.34,33.335,48,8.9981,199
1,2,12,20,1,0,0,1,9.02,9.85,47,22.0028,72
2,2,4,12,1,0,0,1,22.14,25.76,24,16.9979,457
3,1,7,16,1,3,1,1,35.26,36.365,25,11.0014,268
3,2,9,6,1,4,1,2,28.7,33.335,84,6.0032,200
4,2,11,3,1,5,1,2,12.3,15.15,65,8.9981,6
3,2,8,20,1,5,1,1,32.8,37.12,49,8.9981,356
4,1,12,20,1,5,1,1,12.3,16.665,81,0,150
4,2,12,10,1,5,1,2,13.12,15.91,76,11.0014,166
2,1,6,13,1,5,1,1,34.44,37.88,44,7.0015,189
2,2,5,23,1,4,1,2,26.24,29.545,78,8.9981,167
2,2,5,19,1,3,1,1,22.14,25.76,77,16.9979,504
3,1,8,21,1,3,1,1,28.7,32.575,61,23.9994,236
1,1,12,12,1,0,0,1,12.3,13.635,75,19.9995,66
3,2,8,10,1,3,1,2,32.8,37.12,52,8.9981,214
2,1,5,5,1,3,1,3,14.76,16.665,87,22.0028,9
4,1,12,20,1,3,1,2,13.94,17.425,66,7.0015,175
2,2,4,11,1,2,1,1,19.68,23.485,23,0,258
2,2,3,14,1,3,1,2,22.96,26.515,78,0,225
3,1,8,4,1,0,0,3,26.24,28.03,94,12.998,3
1,1,3,12,1,3,1,2,13.12,15.15,76,16.9979,98
2,1,5,17,1,2,1,1,25.42,30.305,65,27.9993,604
1,2,2,15,1,5,1,2,13.12,16.665,45,8.9981,191
3,1,8,15,1,4,1,1,32.8,34.85,29,19.9995,178
3,2,8,13,1,6,0,1,32.8,37.12,49,23.9994,569
3,1,8,9,1,6,0,2,28.7,33.335,74,11.0014,208
1,2,12,19,1,6,0,2,12.3,12.12,61,16.9979,97
1,1,1,1,1,5,1,2,8.2,9.85,69,15.0013,7
3,1,7,5,1,3,1,1,28.7,32.575,54,19.0012,18
2,1,4,10,1,3,1,1,25.42,30.305,69,6.0032,131
3,2,8,11,1,2,1,2,31.16,36.365,66,6.0032,214
3,2,9,23,1,6,0,1,25.42,31.06,50,12.998,171
2,2,5,18,1,3,1,1,30.34,33.335,48,11.0014,796
3,2,8,13,1,3,1,2,31.98,35.605,49,12.998,294
3,2,7,14,1,1,1,1,35.26,37.88,34,15.0013,230
1,2,3,6,1,6,0,2,14.76,18.18,93,6.0032,7
4,1,10,16,2,1,0,2,28.7,31.82,45,6.0032,402
4,2,10,22,1,5,1,1,24.6,29.545,73,19.0012,264
1,1,1,10,1,0,0,1,9.02,10.605,51,19.0012,79
2,2,4,12,1,0,0,2,17.22,21.21,67,15.0013,445
4,2,9,22,1,4,1,3,25.42,28.79,83,19.9995,47
3,2,7,19,1,2,1,2,34.44,37.12,36,8.9981,497
2,1,6,21,1,1,1,1,27.06,31.06,57,6.0032,189
3,1,6,19,1,0,0,2,29.52,33.335,48,8.9981,317
1,1,2,6,1,4,1,1,8.2,9.85,69,12.998,58
3,2,8,22,1,1,1,1,30.34,34.85,70,6.0032,207
3,2,9,22,1,0,0,1,23.78,27.275,49,16.9979,189
4,2,12,10,1,6,0,2,16.4,20.455,87,8.9981,287
1,1,3,10,1,1,1,1,13.94,15.91,42,16.9979,84
4,1,11,21,1,3,1,3,18.04,21.97,88,19.0012,75
4,2,10,18,1,6,0,1,21.32,25,39,15.0013,521
4,1,10,20,1,4,1,1,17.22,21.21,67,32.9975,182
2,1,3,4,1,5,1,1,7.38,10.605,74,7.0015,5
2,2,4,3,2,1,0,1,23.78,27.275,68,12.998,8
1,1,1,2,1,0,0,1,4.1,3.03,46,31.0009,11
1,1,3,21,1,1,1,1,11.48,13.635,38,15.0013,54
1,2,1,11,1,2,1,1,7.38,6.82,37,35.0008,75
2,2,4,20,1,6,0,2,22.96,26.515,46,8.9981,321
3,2,7,11,1,2,1,1,32.8,36.365,46,12.998,249
2,1,3,4,1,3,1,2,13.12,17.425,57,0,1
3,1,7,5,1,0,0,1,29.52,34.09,69,0,8
3,2,9,11,1,0,0,1,26.24,31.06,47,11.0014,559
2,2,4,13,1,6,0,1,25.42,31.06,33,19.9995,678
3,2,8,16,1,0,0,3,26.24,28.79,89,19.0012,173
4,1,12,16,1,4,1,1,13.12,15.91,45,12.998,208
2,1,4,14,1,2,1,2,20.5,24.24,82,19.0012,44
2,2,4,22,1,4,1,1,16.4,20.455,47,12.998,149
3,1,7,15,1,6,0,1,36.9,40.15,31,8.9981,302
2,2,4,16,1,4,1,1,20.5,24.24,31,12.998,402
2,2,4,21,1,5,1,1,20.5,24.24,36,0,189
3,2,7,23,1,2,1,2,27.06,30.305,83,11.0014,147
1,2,1,15,1,0,0,1,9.02,11.365,27,12.998,206
3,1,7,20,1,2,1,1,30.34,36.365,74,6.0032,277
1,2,2,19,1,2,1,1,17.22,21.21,26,0,306
3,2,7,15,1,2,1,1,33.62,38.635,49,19.9995,285
4,2,12,7,1,4,1,1,9.02,10.605,51,19.9995,389
1,2,3,20,1,2,1,1,13.12,15.91,49,12.998,187
1,2,2,19,1,2,1,1,14.76,16.665,46,19.9995,304
1,1,3,15,1,5,1,2,27.88,31.82,39,23.9994,173
4,2,10,13,1,3,1,1,17.22,21.21,50,15.0013,213
4,2,11,5,1,4,1,1,8.2,12.88,69,0,42
1,2,1,9,1,2,1,2,13.12,16.665,87,6.0032,255
2,2,6,5,1,5,1,1,22.14,25.76,88,7.0015,33
3,2,8,16,1,1,1,1,29.52,33.335,54,16.9979,460
3,1,8,14,1,4,1,1,32.8,37.88,55,11.0014,167
3,2,7,17,1,2,1,2,35.26,37.12,30,11.0014,722
3,1,8,3,1,6,0,1,25.42,29.545,78,0,51
1,1,1,17,1,5,1,1,5.74,6.06,28,23.9994,161
3,2,8,6,1,0,0,1,26.24,30.305,65,11.0014,16
2,1,5,19,1,0,0,1,29.52,34.85,74,16.9979,287
4,1,12,20,1,3,1,3,13.94,14.395,87,43.0006,26
1,2,12,21,1,6,0,2,11.48,12.12,56,32.9975,60
4,2,12,18,1,1,1,2,16.4,20.455,94,6.0032,507
4,1,10,15,1,0,0,1,27.88,31.82,51,11.0014,407
1,2,2,12,2,1,0,1,11.48,13.635,45,15.0013,281
2,1,4,22,1,1,1,2,26.24,31.06,50,19.0012,91
4,1,10,8,1,0,0,1,18.86,22.725,88,0,107
4,2,11,1,1,6,0,1,13.94,14.395,42,32.9975,20
2,2,4,19,1,2,1,1,20.5,24.24,18,16.9979,482
3,1,8,0,1,0,0,2,28.7,33.335,84,19.0012,80
3,2,7,19,1,3,1,2,31.16,35.605,62,7.0015,516
2,1,5,5,1,2,1,2,23.78,27.275,94,16.9979,24
3,2,8,19,1,5,1,1,31.16,35.605,62,19.0012,492
1,1,1,18,1,5,1,1,4.92,6.06,30,16.9979,120
4,1,11,7,1,3,1,1,12.3,16.665,81,0,251
3,2,9,9,1,4,1,3,27.06,29.545,94,8.9981,123
4,1,12,3,1,6,0,2,11.48,15.15,61,6.0032,25
2,2,3,0,1,1,1,2,19.68,23.485,82,11.0014,33
4,2,11,21,1,5,1,1,18.86,22.725,47,16.9979,98
1,1,1,13,1,4,1,1,9.02,9.85,41,30.0026,83
1,2,2,6,1,2,1,1,12.3,13.635,45,22.0028,101
3,2,8,3,1,6,0,1,27.06,31.06,69,6.0032,38
3,1,7,7,1,1,1,1,27.88,31.82,74,15.0013,277
2,2,6,5,1,0,0,1,25.42,30.305,69,6.0032,13
2,2,5,6,1,4,1,2,18.86,22.725,88,11.0014,136
3,2,9,1,1,3,1,1,21.32,25,72,7.0015,21
1,1,1,11,1,0,0,1,9.84,11.365,44,16.9979,93
2,1,4,23,1,0,0,1,18.04,21.97,67,11.0014,56
4,2,10,21,1,6,0,1,16.4,20.455,58,12.998,204
4,1,10,23,1,1,1,2,19.68,23.485,88,0,62
2,2,5,8,1,6,0,1,21.32,25,48,0,178
4,2,11,19,1,6,0,1,18.86,22.725,51,6.0032,283
3,1,8,0,1,6,0,1,24.6,27.275,88,0,128
1,2,1,9,1,0,0,1,13.12,16.665,53,8.9981,125
3,1,6,13,1,4,1,2,31.16,35.605,62,19.0012,186
2,1,4,12,1,3,1,1,27.06,30.305,78,22.0028,173
2,2,4,19,1,3,1,2,17.22,21.21,77,8.9981,368
2,1,5,12,1,5,1,1,22.96,26.515,49,23.9994,246
2,1,5,4,1,0,0,2,21.32,25,100,0,13
4,1,10,5,1,2,1,1,15.58,19.695,87,8.9981,24
4,2,11,10,1,5,1,1,13.94,16.665,61,11.0014,201
3,1,7,21,1,6,0,1,30.34,33.335,48,12.998,232
4,2,12,10,1,0,0,2,16.4,20.455,87,19.0012,219
4,2,12,15,1,5,1,2,14.76,17.425,71,11.0014,303
2,2,5,11,1,2,1,2,24.6,28.79,78,0,189
4,1,11,4,1,2,1,1,22.96,26.515,64,19.9995,7
4,2,10,12,1,2,1,2,21.32,25,45,22.0028,325
1,2,3,8,1,6,0,2,17.22,21.21,94,7.0015,218
2,1,5,3,1,6,0,2,20.5,24.24,88,8.9981,35
3,2,6,13,1,5,1,1,36.08,40.15,39,15.0013,300
2,1,5,16,1,4,1,1,23.78,27.275,24,27.9993,269
3,1,8,13,1,2,1,1,34.44,39.395,49,11.0014,175
1,2,12,6,1,6,0,2,10.66,12.12,70,7.0015,7
3,2,7,13,1,3,1,1,38.54,42.425,33,0,203
4,2,11,1,1,5,1,1,13.12,15.15,53,19.0012,20
2,2,3,19,1,4,1,1,19.68,23.485,39,19.0012,468
3,1,8,2,1,2,1,1,29.52,34.09,70,0,12
1,2,2,18,1,4,1,1,13.94,16.665,31,11.0014,417
4,1,9,2,1,4,1,2,24.6,25,100,12.998,2
3,2,7,15,1,1,1,1,32.8,37.88,55,12.998,281
1,1,1,15,1,1,1,2,6.56,9.09,59,8.9981,44
2,2,6,16,1,2,1,1,32.8,37.88,55,15.0013,334
4,2,10,9,1,0,0,1,18.86,22.725,55,11.0014,269
1,1,3,13,1,0,0,1,18.86,22.725,38,26.0027,221
3,2,7,12,1,2,1,2,33.62,39.395,56,15.0013,229
2,2,6,10,1,5,1,1,26.24,31.06,57,11.0014,216
1,1,1,22,1,2,1,1,9.02,12.88,64,6.0032,35
1,1,3,17,1,1,1,1,13.94,15.15,29,23.9994,233
3,1,9,10,1,2,1,3,22.96,26.515,88,11.0014,30
1,1,1,2,2,1,0,2,7.38,8.335,43,16.9979,8
2,2,5,10,1,3,1,2,25.42,30.305,69,19.0012,177
3,1,9,18,1,6,0,2,21.32,25,72,15.0013,329
1,1,1,0,1,0,0,2,18.86,22.725,88,19.9995,17
1,2,1,16,1,4,1,1,10.66,11.365,41,22.0028,193
4,2,10,0,1,4,1,2,24.6,30.305,64,7.0015,76
4,1,9,20,1,5,1,1,22.14,25.76,52,19.0012,230
4,1,11,2,1,0,0,1,13.94,18.18,81,0,31
4,2,11,16,1,2,1,1,13.94,16.665,46,11.0014,402
2,1,5,17,1,1,1,1,23.78,27.275,88,15.0013,274
3,1,7,3,1,6,0,1,31.98,37.88,66,6.0032,22
1,1,1,15,2,1,0,2,8.2,10.605,47,11.0014,93
4,2,11,1,1,0,0,1,9.02,11.365,44,12.998,36
3,2,8,11,1,6,0,2,29.52,34.09,62,19.0012,457
2,1,5,13,1,1,1,2,30.34,34.09,58,27.9993,204
4,1,9,1,1,6,0,2,23.78,27.275,94,6.0032,79
3,1,8,9,1,0,0,1,29.52,34.85,74,15.0013,231
3,2,8,11,1,0,0,1,33.62,39.395,56,27.9993,437
3,2,8,14,1,2,1,1,34.44,37.12,38,22.0028,251
1,1,1,9,1,5,1,3,7.38,10.605,86,6.0032,101
3,2,6,7,1,4,1,1,25.42,30.305,61,7.0015,508
2,1,5,17,1,5,1,1,25.42,31.06,53,0,554
1,2,1,10,1,5,1,1,9.84,9.85,44,30.0026,103
2,1,4,11,1,5,1,2,16.4,20.455,62,26.0027,98
1,2,2,5,1,2,1,1,13.12,14.395,42,23.9994,21
1,2,1,5,1,0,0,3,6.56,7.575,74,15.0013,3
4,2,10,2,1,0,0,1,17.22,21.21,62,8.9981,74
2,2,5,6,1,4,1,1,22.14,25.76,73,23.9994,159
4,2,12,19,1,0,0,2,16.4,20.455,82,12.998,174
3,1,9,8,1,2,1,3,22.14,25.76,94,16.9979,209
1,2,12,3,1,4,1,2,9.84,11.365,87,15.0013,1
3,2,9,10,1,0,0,1,26.24,31.06,57,19.9995,495
4,1,10,22,1,4,1,1,18.86,22.725,82,0,148
2,2,5,22,1,0,0,1,25.42,29.545,73,22.0028,145
1,2,3,17,1,5,1,3,14.76,17.425,81,15.0013,128
1,2,1,9,1,6,0,1,5.74,8.335,50,7.0015,81
2,1,6,19,1,1,1,1,27.06,31.06,39,19.0012,423
3,2,7,10,1,5,1,2,28.7,33.335,79,11.0014,233
3,2,8,7,1,4,1,1,26.24,30.305,73,0,532
3,1,8,21,1,4,1,2,27.88,31.82,79,0,149
4,1,11,19,1,0,0,1,15.58,19.695,76,12.998,151
2,2,3,11,1,4,1,2,21.32,25,94,0,219
1,2,3,2,1,6,0,1,10.66,12.12,41,16.9979,42
3,1,8,16,1,5,1,1,33.62,35.605,28,0,334
2,1,5,1,1,1,1,1,22.96,26.515,88,7.0015,9
1,1,1,7,1,6,0,1,8.2,12.88,86,0,3
4,2,10,6,1,0,0,2,20.5,24.24,59,22.0028,39
1,1,2,20,1,0,0,1,16.4,20.455,54,6.0032,81
3,1,8,18,1,5,1,2,30.34,35.605,74,8.9981,410
4,1,10,17,1,2,1,1,22.96,26.515,60,26.0027,585
4,2,10,12,1,0,0,2,17.22,21.21,71,0,392
3,1,7,21,1,2,1,1,33.62,37.12,43,7.0015,258
2,2,5,1,1,6,0,1,20.5,24.24,48,0,93
